label,pattern,replace,type
part_term,staminodial,staminodial,male_flower_part
part_term,cadran stamino,staminodial,male_flower_part
part_term,staminodial,staminodial,male_flower_part
part_term,estaminodial,staminodial,male_flower_part
part_term,staminodial,staminodial,male_flower_part
part_term,staaminodial,staminodial,male_flower_part
part_term,estaminodial,staminodial,male_flower_part
part_term,stem,stem,plant_part
part_term,tige,stem,plant_part
part_term,stem,stem,plant_part
part_term,provenir,stem,plant_part
part_term,Stängel,stem,plant_part
part_term,kök,stem,plant_part
part_term,tronco,stem,plant_part
part_term,stems,stem,plant_part
part_term,tiges,stem,plant_part
part_term,caules,stem,plant_part
part_term,tallos,stem,plant_part
part_term,Stiele,stem,plant_part
part_term,saplar,stem,plant_part
part_term,caules,stem,plant_part
part_term,stigma,stigma,female_flower_part
part_term,stigmate,stigma,female_flower_part
part_term,stigmata,stigma,female_flower_part
part_term,estigma,stigma,female_flower_part
part_term,Stigma,stigma,female_flower_part
part_term,damgalanma,stigma,female_flower_part
part_term,estigma,stigma,female_flower_part
part_term,stigmas,stigma,female_flower_part
part_term,stigmates,stigma,female_flower_part
part_term,stigmata,stigma,female_flower_part
part_term,estigmas,stigma,female_flower_part
part_term,Narben,stigma,female_flower_part
part_term,damgalar,stigma,female_flower_part
part_term,estigmas,stigma,female_flower_part
part_term,stipe,stipe,plant_part
part_term,pied,stipe,plant_part
part_term,stipe,stipe,plant_part
part_term,estípite,stipe,plant_part
part_term,Stiel,stipe,plant_part
part_term,şerit,stipe,plant_part
part_term,estipe,stipe,plant_part
part_term,stipel,stipel,leaf_part
part_term,stylet,stipel,leaf_part
part_term,stipel,stipel,leaf_part
part_term,estípile,stipel,leaf_part
part_term,Stipel,stipel,leaf_part
part_term,stipel,stipel,leaf_part
part_term,estipel,stipel,leaf_part
part_term,stipels,stipels,leaf_part
part_term,stipulations,stipels,leaf_part
part_term,stipels,stipels,leaf_part
part_term,estípelas,stipels,leaf_part
part_term,Stipel,stipels,leaf_part
part_term,kurallar,stipels,leaf_part
part_term,estiletes,stipels,leaf_part
part_term,stipes,stipe,plant_part
part_term,stipe,stipe,plant_part
part_term,stipes,stipe,plant_part
part_term,estípites,stipe,plant_part
part_term,Stiele,stipe,plant_part
part_term,çizgiler,stipe,plant_part
part_term,estipes,stipe,plant_part
part_term,stipular spines,,leaf_part
part_term,épines stipulaires,,leaf_part
part_term,stipular spinae,,leaf_part
part_term,espinas estipulares,,leaf_part
part_term,Nebenstacheln,,leaf_part
part_term,stiküler dikenler,,leaf_part
part_term,espinhos estipulares,,leaf_part
part_term,stipule,stipule,leaf_part
part_term,stipulae,stipule,leaf_part
part_term,estípula,stipule,leaf_part
part_term,Nebenblatt,stipule,leaf_part
part_term,şart,stipule,leaf_part
part_term,estipulação,stipule,leaf_part
part_term,stipules,stipule,leaf_part
part_term,stipulae,stipule,leaf_part
part_term,estipulaciones,stipule,leaf_part
part_term,Nebenblätter,stipule,leaf_part
part_term,Şartlar,stipule,leaf_part
part_term,estípulas,stipule,leaf_part
part_term,stipuloid,stipuloid,leaf_part
part_term,stipuloïde,stipuloid,leaf_part
part_term,stipuloid,stipuloid,leaf_part
part_term,estipulaloide,stipuloid,leaf_part
part_term,stipuloid,stipuloid,leaf_part
part_term,estipulóide,stipuloid,leaf_part
part_term,stk,stalk,plant_part
part_term,stks,stalk,plant_part
part_term,pièces,stalk,plant_part
part_term,stks,stalk,plant_part
part_term,piezas,stalk,plant_part
part_term,stks,stalk,plant_part
part_term,stock,rootstock,plant_part
part_term,action,rootstock,plant_part
part_term,stock,rootstock,plant_part
part_term,existencias,rootstock,plant_part
part_term,Aktie,rootstock,plant_part
part_term,stoklamak,rootstock,plant_part
part_term,estoque,rootstock,plant_part
part_term,stolon,stolon,plant_part
part_term,estolón,stolon,plant_part
part_term,Ausläufer,stolon,plant_part
part_term,dışkı,stolon,plant_part
part_term,roubo,stolon,plant_part
part_term,stolons,stolons,plant_part
part_term,capreoli,stolons,plant_part
part_term,estolones,stolons,plant_part
part_term,Ausläufer,stolons,plant_part
part_term,tabureler,stolons,plant_part
part_term,roubos,stolons,plant_part
part_term,subshrub,shrub,plant_part
part_term,sous-arbuste,shrub,plant_part
part_term,subshrub,shrub,plant_part
part_term,subarbusto,shrub,plant_part
part_term,Halbstrauch,shrub,plant_part
part_term,alt çalı,shrub,plant_part
part_term,subarbusto,shrub,plant_part
part_term,subshrubs,shrub,plant_part
part_term,sous-arbustes,shrub,plant_part
part_term,subshrubs,shrub,plant_part
part_term,subarbustos,shrub,plant_part
part_term,Halbsträucher,shrub,plant_part
part_term,alt çalılar,shrub,plant_part
part_term,subarbustos,shrub,plant_part
part_term,suture,suture,fruit_part
part_term,sutura,suture,fruit_part
part_term,Naht,suture,fruit_part
part_term,dikiş,suture,fruit_part
part_term,sutura,suture,fruit_part
part_term,syngenesious,syngenesious,male_flower_part
part_term,syngénésique,syngenesious,male_flower_part
part_term,syngenesious,syngenesious,male_flower_part
part_term,singenesioso,syngenesious,male_flower_part
part_term,syngenös,syngenesious,male_flower_part
part_term,türdeş,syngenesious,male_flower_part
part_term,singeneso,syngenesious,male_flower_part
part_term,tepal,tepal,flower_part
part_term,tépale,tepal,flower_part
part_term,tepal,tepal,flower_part
part_term,tépalo,tepal,flower_part
part_term,Tepal,tepal,flower_part
part_term,tepal,tepal,flower_part
part_term,tépal,tepal,flower_part
part_term,tepals,tepal,flower_part
part_term,tépales,tepal,flower_part
part_term,phyllis,tepal,flower_part
part_term,tépalos,tepal,flower_part
part_term,Blütenblätter,tepal,flower_part
part_term,tepals,tepal,flower_part
part_term,tépalas,tepal,flower_part
part_term,testa,testa,fruit_part
part_term,prueba,testa,fruit_part
part_term,testa,testa,fruit_part
part_term,tetradynamous,tetradynamous,male_flower_part
part_term,tétradynamique,tetradynamous,male_flower_part
part_term,tetradynamous,tetradynamous,male_flower_part
part_term,tetradinamo,tetradynamous,male_flower_part
part_term,tetradynamisch,tetradynamous,male_flower_part
part_term,dört dinamaklı,tetradynamous,male_flower_part
part_term,tetradinâmico,tetradynamous,male_flower_part
part_term,thyrse,thyrse,inflorescence
part_term,tirso,thyrse,inflorescence
part_term,Thyrse,thyrse,inflorescence
part_term,thyrs,thyrse,inflorescence
part_term,tirso,thyrse,inflorescence
part_term,thyrsoid,thyrsoid,inflorescence
part_term,thyrsoïde,thyrsoid,inflorescence
part_term,thyrsoideus,thyrsoid,inflorescence
part_term,tiroide,thyrsoid,inflorescence
part_term,Schilddrüse,thyrsoid,inflorescence
part_term,tiroid,thyrsoid,inflorescence
part_term,tiróide,thyrsoid,inflorescence
part_term,translator,translator,male_flower_part
part_term,traducteur,translator,male_flower_part
part_term,translator,translator,male_flower_part
part_term,traductor,translator,male_flower_part
part_term,Übersetzer,translator,male_flower_part
part_term,çevirmen,translator,male_flower_part
part_term,tradutor,translator,male_flower_part
part_term,tree,tree,plant_part
part_term,arbre,tree,plant_part
part_term,arbor,tree,plant_part
part_term,árbol,tree,plant_part
part_term,Baum,tree,plant_part
part_term,ağaç,tree,plant_part
part_term,árvore,tree,plant_part
part_term,trees,tree,plant_part
part_term,arbres,tree,plant_part
part_term,arbores,tree,plant_part
part_term,árboles,tree,plant_part
part_term,Bäume,tree,plant_part
part_term,ağaçlar,tree,plant_part
part_term,árvores,tree,plant_part
part_term,trinucleate,trinucleate,male_flower_part
part_term,trinucléé,trinucleate,male_flower_part
part_term,trinucleate,trinucleate,male_flower_part
part_term,trinucleado,trinucleate,male_flower_part
part_term,dreikernig,trinucleate,male_flower_part
part_term,üç çekirdekli,trinucleate,male_flower_part
part_term,trinucleado,trinucleate,male_flower_part
part_term,triple umbel,triple umbel,inflorescence
part_term,triple ombelle,triple umbel,inflorescence
part_term,triplex umbella,triple umbel,inflorescence
part_term,triple umbela,triple umbel,inflorescence
part_term,dreifache Dolde,triple umbel,inflorescence
part_term,üçlü şemsiye,triple umbel,inflorescence
part_term,umbela tripla,triple umbel,inflorescence
part_term,trunk,trunk,plant_part
part_term,tronc,trunk,plant_part
part_term,truncus,trunk,plant_part
part_term,trompa,trunk,plant_part
part_term,Stamm,trunk,plant_part
part_term,gövde,trunk,plant_part
part_term,porta-malas,trunk,plant_part
part_term,trunks,trunk,plant_part
part_term,malles,trunk,plant_part
part_term,truncos,trunk,plant_part
part_term,bañador,trunk,plant_part
part_term,Stämme,trunk,plant_part
part_term,sandıklar,trunk,plant_part
part_term,troncos,trunk,plant_part
part_term,twig,twig,plant_part
part_term,brindille,twig,plant_part
part_term,vimen,twig,plant_part
part_term,ramita,twig,plant_part
part_term,Zweig,twig,plant_part
part_term,dal,twig,plant_part
part_term,galho,twig,plant_part
part_term,twigs,twig,plant_part
part_term,brindilles,twig,plant_part
part_term,viminibus,twig,plant_part
part_term,leña menuda,twig,plant_part
part_term,Zweige,twig,plant_part
part_term,dallar,twig,plant_part
part_term,galhos,twig,plant_part
part_term,umbel,umbel,inflorescence
part_term,umbella,umbel,inflorescence
part_term,umbela,umbel,inflorescence
part_term,Dolde,umbel,inflorescence
part_term,umbel,umbel,inflorescence
part_term,umbela,umbel,inflorescence
part_term,umbels,umbel,inflorescence
part_term,ombelles,umbel,inflorescence
part_term,umbellae,umbel,inflorescence
part_term,umbelas,umbel,inflorescence
part_term,Dolden,umbel,inflorescence
part_term,şemsiye,umbel,inflorescence
part_term,umbelas,umbel,inflorescence
part_term,underbark,underbark,plant_part
part_term,sous écorce,underbark,plant_part
part_term,underbark,underbark,plant_part
part_term,debajo de la corteza,underbark,plant_part
part_term,Unterrinde,underbark,plant_part
part_term,tekne altı,underbark,plant_part
part_term,casca inferior,underbark,plant_part
part_term,unicarpellate,unicarpellate,female_flower_part
part_term,unicarpelle,unicarpellate,female_flower_part
part_term,uniarpellate,unicarpellate,female_flower_part
part_term,unicarpelar,unicarpellate,female_flower_part
part_term,einkarpelliert,unicarpellate,female_flower_part
part_term,tek damarlı,unicarpellate,female_flower_part
part_term,unicarpelado,unicarpellate,female_flower_part
part_term,versatile,versatile,male_flower_part
part_term,polyvalent,versatile,male_flower_part
part_term,versatile,versatile,male_flower_part
part_term,versátil,versatile,male_flower_part
part_term,vielseitig,versatile,male_flower_part
part_term,çok yönlü,versatile,male_flower_part
part_term,versátil,versatile,male_flower_part
part_term,verticil,verticil,inflorescence
part_term,verticille,verticil,inflorescence
part_term,verticilli,verticil,inflorescence
part_term,verticilo,verticil,inflorescence
part_term,Quirl,verticil,inflorescence
part_term,tepe noktası,verticil,inflorescence
part_term,verticilo,verticil,inflorescence
part_term,verticillaster,verticillaster,inflorescence
part_term,verticille,verticillaster,inflorescence
part_term,verticillaster,verticillaster,inflorescence
part_term,verticiláster,verticillaster,inflorescence
part_term,verticillaster,verticillaster,inflorescence
part_and,&,,
part_and,,,
part_and,and,,
part_and,et,,
part_and,y,,
part_and,Und,,
part_and,Ve,,
part_and,e,,
part_and,et,,
part_and,y,,
part_and,et,,
part_and,ve,,
part_and,et,,
part_leader,alternate,,
part_leader,alterner,,
part_leader,alterno,,
part_leader,alternar,,
part_leader,wechseln,,
part_leader,alternatif,,
part_leader,alternar,,
part_leader,palmately,,
part_leader,palmé,,
part_leader,palmate,,
part_leader,palmadamente,,
part_leader,handförmig,,
part_leader,avuç içi,,
part_leader,palmadamente,,
part_leader,primary,,
part_leader,primaire,,
part_leader,primaria,,
part_leader,primario,,
part_leader,primär,,
part_leader,öncelik,,
part_leader,primário,,
part_leader,secondary,,
part_leader,secondaire,,
part_leader,secundarium,,
part_leader,secundario,,
part_leader,sekundär,,
part_leader,ikincil,,
part_leader,secundário,,
